Country,date,total_cases,total_deaths,index,Population_2020,index,Area
Egypt,1/21/20,0,0,98,102334.403,74,9954.5
Egypt,1/22/20,0,0,98,102334.403,74,9954.5
Egypt,1/23/20,0,0,98,102334.403,74,9954.5
Egypt,1/24/20,0,0,98,102334.403,74,9954.5
Egypt,1/25/20,0,0,98,102334.403,74,9954.5
Egypt,1/26/20,0,0,98,102334.403,74,9954.5
Egypt,1/27/20,0,0,98,102334.403,74,9954.5
Egypt,1/28/20,0,0,98,102334.403,74,9954.5
Egypt,1/29/20,0,0,98,102334.403,74,9954.5
Egypt,1/30/20,0,0,98,102334.403,74,9954.5
Egypt,1/31/20,0,0,98,102334.403,74,9954.5
Egypt,2/1/20,0,0,98,102334.403,74,9954.5
Egypt,2/2/20,0,0,98,102334.403,74,9954.5
Egypt,2/3/20,0,0,98,102334.403,74,9954.5
Egypt,2/4/20,0,0,98,102334.403,74,9954.5
Egypt,2/5/20,0,0,98,102334.403,74,9954.5
Egypt,2/6/20,0,0,98,102334.403,74,9954.5
Egypt,2/7/20,0,0,98,102334.403,74,9954.5
Egypt,2/8/20,0,0,98,102334.403,74,9954.5
Egypt,2/9/20,0,0,98,102334.403,74,9954.5
Egypt,2/10/20,0,0,98,102334.403,74,9954.5
Egypt,2/11/20,0,0,98,102334.403,74,9954.5
Egypt,2/12/20,0,0,98,102334.403,74,9954.5
Egypt,2/13/20,0,0,98,102334.403,74,9954.5
Egypt,2/14/20,0,0,98,102334.403,74,9954.5
Egypt,2/15/20,1,0,98,102334.403,74,9954.5
Egypt,2/16/20,1,0,98,102334.403,74,9954.5
Egypt,2/17/20,1,0,98,102334.403,74,9954.5
Egypt,2/18/20,1,0,98,102334.403,74,9954.5
Egypt,2/19/20,1,0,98,102334.403,74,9954.5
Egypt,2/20/20,1,0,98,102334.403,74,9954.5
Egypt,2/21/20,1,0,98,102334.403,74,9954.5
Egypt,2/22/20,1,0,98,102334.403,74,9954.5
Egypt,2/23/20,1,0,98,102334.403,74,9954.5
Egypt,2/24/20,1,0,98,102334.403,74,9954.5
Egypt,2/25/20,1,0,98,102334.403,74,9954.5
Egypt,2/26/20,1,0,98,102334.403,74,9954.5
Egypt,2/27/20,1,0,98,102334.403,74,9954.5
Egypt,2/28/20,1,0,98,102334.403,74,9954.5
Egypt,2/29/20,1,0,98,102334.403,74,9954.5
Egypt,3/1/20,1,0,98,102334.403,74,9954.5
Egypt,3/2/20,2,0,98,102334.403,74,9954.5
Egypt,3/6/20,3,0,98,102334.403,74,9954.5
Egypt,3/7/20,15,0,98,102334.403,74,9954.5
Egypt,3/9/20,49,1,98,102334.403,74,9954.5
Egypt,3/10/20,55,1,98,102334.403,74,9954.5
Egypt,3/11/20,59,1,98,102334.403,74,9954.5
Egypt,3/12/20,60,1,98,102334.403,74,9954.5
Egypt,3/13/20,80,2,98,102334.403,74,9954.5
Egypt,3/14/20,93,2,98,102334.403,74,9954.5
Egypt,3/15/20,93,2,98,102334.403,74,9954.5
Egypt,3/16/20,110,2,98,102334.403,74,9954.5
Egypt,3/17/20,126,2,98,102334.403,74,9954.5
Egypt,3/18/20,166,4,98,102334.403,74,9954.5
Egypt,3/19/20,196,6,98,102334.403,74,9954.5
Egypt,3/20/20,210,6,98,102334.403,74,9954.5
Egypt,3/21/20,256,7,98,102334.403,74,9954.5
Egypt,3/22/20,285,8,98,102334.403,74,9954.5
Egypt,3/23/20,294,10,98,102334.403,74,9954.5
Egypt,3/24/20,327,14,98,102334.403,74,9954.5
Egypt,3/25/20,366,19,98,102334.403,74,9954.5
Egypt,3/26/20,442,21,98,102334.403,74,9954.5
Egypt,3/27/20,456,21,98,102334.403,74,9954.5
Egypt,3/28/20,495,24,98,102334.403,74,9954.5
Egypt,3/29/20,536,30,98,102334.403,74,9954.5
Egypt,3/30/20,576,36,98,102334.403,74,9954.5
Egypt,3/31/20,609,40,98,102334.403,74,9954.5
Egypt,4/1/20,656,41,98,102334.403,74,9954.5
Egypt,4/2/20,710,46,98,102334.403,74,9954.5
Egypt,4/3/20,779,52,98,102334.403,74,9954.5
Egypt,4/4/20,779,52,98,102334.403,74,9954.5
Egypt,4/5/20,985,66,98,102334.403,74,9954.5
Egypt,4/6/20,1070,71,98,102334.403,74,9954.5
Egypt,4/7/20,1073,78,98,102334.403,74,9954.5
Egypt,4/8/20,1322,85,98,102334.403,74,9954.5
Egypt,4/9/20,1560,103,98,102334.403,74,9954.5
Egypt,4/10/20,1699,118,98,102334.403,74,9954.5
Egypt,4/11/20,1794,135,98,102334.403,74,9954.5
Egypt,4/12/20,1939,146,98,102334.403,74,9954.5
Egypt,4/13/20,2065,159,98,102334.403,74,9954.5
Egypt,4/14/20,2190,164,98,102334.403,74,9954.5
Egypt,4/15/20,2350,178,98,102334.403,74,9954.5
Egypt,4/16/20,2505,183,98,102334.403,74,9954.5
Egypt,4/17/20,2673,196,98,102334.403,74,9954.5
Egypt,4/18/20,2844,205,98,102334.403,74,9954.5
Egypt,4/19/20,3032,224,98,102334.403,74,9954.5
Egypt,4/20/20,3144,239,98,102334.403,74,9954.5
Egypt,4/21/20,3333,250,98,102334.403,74,9954.5
Egypt,4/22/20,3490,264,98,102334.403,74,9954.5
Egypt,4/23/20,3490,264,98,102334.403,74,9954.5
Egypt,4/24/20,3659,276,98,102334.403,74,9954.5
Egypt,4/25/20,4092,294,98,102334.403,74,9954.5
Egypt,4/26/20,4319,307,98,102334.403,74,9954.5
Egypt,4/27/20,4319,307,98,102334.403,74,9954.5
Egypt,4/28/20,4782,337,98,102334.403,74,9954.5
Egypt,4/29/20,5042,359,98,102334.403,74,9954.5
El Salvador,3/19/20,1,0,195,6486.201,75,207.2
El Salvador,3/20/20,1,0,195,6486.201,75,207.2
El Salvador,3/21/20,3,0,195,6486.201,75,207.2
El Salvador,3/22/20,3,0,195,6486.201,75,207.2
El Salvador,3/23/20,3,0,195,6486.201,75,207.2
El Salvador,3/24/20,5,0,195,6486.201,75,207.2
El Salvador,3/25/20,9,0,195,6486.201,75,207.2
El Salvador,3/26/20,13,0,195,6486.201,75,207.2
El Salvador,3/27/20,13,0,195,6486.201,75,207.2
El Salvador,3/28/20,13,0,195,6486.201,75,207.2
El Salvador,3/29/20,19,0,195,6486.201,75,207.2
El Salvador,3/30/20,30,0,195,6486.201,75,207.2
El Salvador,3/31/20,32,0,195,6486.201,75,207.2
El Salvador,4/1/20,32,1,195,6486.201,75,207.2
El Salvador,4/2/20,41,2,195,6486.201,75,207.2
El Salvador,4/3/20,46,2,195,6486.201,75,207.2
El Salvador,4/4/20,56,3,195,6486.201,75,207.2
El Salvador,4/5/20,62,3,195,6486.201,75,207.2
El Salvador,4/6/20,69,3,195,6486.201,75,207.2
El Salvador,4/7/20,78,4,195,6486.201,75,207.2
El Salvador,4/8/20,78,4,195,6486.201,75,207.2
El Salvador,4/9/20,103,5,195,6486.201,75,207.2
El Salvador,4/10/20,117,6,195,6486.201,75,207.2
El Salvador,4/11/20,118,6,195,6486.201,75,207.2
El Salvador,4/12/20,118,6,195,6486.201,75,207.2
El Salvador,4/13/20,125,6,195,6486.201,75,207.2
El Salvador,4/14/20,149,6,195,6486.201,75,207.2
El Salvador,4/15/20,159,6,195,6486.201,75,207.2
El Salvador,4/16/20,159,6,195,6486.201,75,207.2
El Salvador,4/17/20,164,6,195,6486.201,75,207.2
El Salvador,4/18/20,177,7,195,6486.201,75,207.2
El Salvador,4/19/20,190,7,195,6486.201,75,207.2
El Salvador,4/20/20,201,7,195,6486.201,75,207.2
El Salvador,4/21/20,218,7,195,6486.201,75,207.2
El Salvador,4/22/20,225,7,195,6486.201,75,207.2
El Salvador,4/23/20,237,8,195,6486.201,75,207.2
El Salvador,4/24/20,250,8,195,6486.201,75,207.2
El Salvador,4/25/20,261,8,195,6486.201,75,207.2
El Salvador,4/26/20,298,8,195,6486.201,75,207.2
El Salvador,4/27/20,298,8,195,6486.201,75,207.2
El Salvador,4/28/20,323,8,195,6486.201,75,207.2
El Salvador,4/29/20,345,9,195,6486.201,75,207.2
Equatorial Guinea,3/15/20,1,0,68,1402.985,76,280.5
Equatorial Guinea,3/16/20,1,0,68,1402.985,76,280.5
Equatorial Guinea,3/17/20,1,0,68,1402.985,76,280.5
Equatorial Guinea,3/18/20,1,0,68,1402.985,76,280.5
Equatorial Guinea,3/19/20,3,0,68,1402.985,76,280.5
Equatorial Guinea,3/20/20,4,0,68,1402.985,76,280.5
Equatorial Guinea,3/21/20,4,0,68,1402.985,76,280.5
Equatorial Guinea,3/22/20,6,0,68,1402.985,76,280.5
Equatorial Guinea,3/23/20,6,0,68,1402.985,76,280.5
Equatorial Guinea,3/24/20,9,0,68,1402.985,76,280.5
Equatorial Guinea,3/25/20,9,0,68,1402.985,76,280.5
Equatorial Guinea,3/26/20,11,0,68,1402.985,76,280.5
Equatorial Guinea,3/27/20,12,0,68,1402.985,76,280.5
Equatorial Guinea,3/28/20,13,0,68,1402.985,76,280.5
Equatorial Guinea,3/29/20,13,0,68,1402.985,76,280.5
Equatorial Guinea,3/30/20,14,0,68,1402.985,76,280.5
Equatorial Guinea,3/31/20,14,0,68,1402.985,76,280.5
Equatorial Guinea,4/1/20,15,0,68,1402.985,76,280.5
Equatorial Guinea,4/2/20,15,0,68,1402.985,76,280.5
Equatorial Guinea,4/3/20,15,0,68,1402.985,76,280.5
Equatorial Guinea,4/4/20,16,0,68,1402.985,76,280.5
Equatorial Guinea,4/5/20,16,0,68,1402.985,76,280.5
Equatorial Guinea,4/6/20,16,0,68,1402.985,76,280.5
Equatorial Guinea,4/7/20,16,0,68,1402.985,76,280.5
Equatorial Guinea,4/8/20,16,0,68,1402.985,76,280.5
Equatorial Guinea,4/9/20,18,0,68,1402.985,76,280.5
Equatorial Guinea,4/10/20,18,0,68,1402.985,76,280.5
Equatorial Guinea,4/11/20,18,0,68,1402.985,76,280.5
Equatorial Guinea,4/12/20,18,0,68,1402.985,76,280.5
Equatorial Guinea,4/13/20,21,0,68,1402.985,76,280.5
Equatorial Guinea,4/14/20,21,0,68,1402.985,76,280.5
Equatorial Guinea,4/15/20,41,0,68,1402.985,76,280.5
Equatorial Guinea,4/16/20,51,0,68,1402.985,76,280.5
Equatorial Guinea,4/17/20,51,0,68,1402.985,76,280.5
Equatorial Guinea,4/18/20,79,0,68,1402.985,76,280.5
Equatorial Guinea,4/19/20,79,0,68,1402.985,76,280.5
Equatorial Guinea,4/20/20,79,0,68,1402.985,76,280.5
Equatorial Guinea,4/21/20,79,0,68,1402.985,76,280.5
Equatorial Guinea,4/22/20,79,0,68,1402.985,76,280.5
Equatorial Guinea,4/23/20,83,0,68,1402.985,76,280.5
Equatorial Guinea,4/24/20,84,1,68,1402.985,76,280.5
Equatorial Guinea,4/25/20,212,1,68,1402.985,76,280.5
Equatorial Guinea,4/26/20,214,1,68,1402.985,76,280.5
Equatorial Guinea,4/27/20,258,1,68,1402.985,76,280.5
Equatorial Guinea,4/28/20,258,1,68,1402.985,76,280.5
Equatorial Guinea,4/29/20,315,1,68,1402.985,76,280.5
Eritrea,3/22/20,1,0,44,3546.427,77,1010
Eritrea,3/23/20,1,0,44,3546.427,77,1010
Eritrea,3/24/20,1,0,44,3546.427,77,1010
Eritrea,3/25/20,1,0,44,3546.427,77,1010
Eritrea,3/26/20,4,0,44,3546.427,77,1010
Eritrea,3/27/20,6,0,44,3546.427,77,1010
Eritrea,3/28/20,6,0,44,3546.427,77,1010
Eritrea,3/29/20,6,0,44,3546.427,77,1010
Eritrea,3/30/20,12,0,44,3546.427,77,1010
Eritrea,3/31/20,12,0,44,3546.427,77,1010
Eritrea,4/1/20,15,0,44,3546.427,77,1010
Eritrea,4/2/20,18,0,44,3546.427,77,1010
Eritrea,4/3/20,22,0,44,3546.427,77,1010
Eritrea,4/4/20,22,0,44,3546.427,77,1010
Eritrea,4/5/20,29,0,44,3546.427,77,1010
Eritrea,4/6/20,29,0,44,3546.427,77,1010
Eritrea,4/7/20,31,0,44,3546.427,77,1010
Eritrea,4/8/20,31,0,44,3546.427,77,1010
Eritrea,4/9/20,33,0,44,3546.427,77,1010
Eritrea,4/10/20,33,0,44,3546.427,77,1010
Eritrea,4/11/20,34,0,44,3546.427,77,1010
Eritrea,4/12/20,34,0,44,3546.427,77,1010
Eritrea,4/13/20,34,0,44,3546.427,77,1010
Eritrea,4/14/20,34,0,44,3546.427,77,1010
Eritrea,4/15/20,35,0,44,3546.427,77,1010
Eritrea,4/16/20,35,0,44,3546.427,77,1010
Eritrea,4/17/20,35,0,44,3546.427,77,1010
Eritrea,4/18/20,35,0,44,3546.427,77,1010
Eritrea,4/19/20,35,0,44,3546.427,77,1010
Eritrea,4/20/20,39,0,44,3546.427,77,1010
Eritrea,4/21/20,39,0,44,3546.427,77,1010
Eritrea,4/22/20,39,0,44,3546.427,77,1010
Eritrea,4/23/20,39,0,44,3546.427,77,1010
Eritrea,4/24/20,39,0,44,3546.427,77,1010
Eritrea,4/25/20,39,0,44,3546.427,77,1010
Eritrea,4/26/20,39,0,44,3546.427,77,1010
Eritrea,4/27/20,39,0,44,3546.427,77,1010
Eritrea,4/28/20,39,0,44,3546.427,77,1010
Eritrea,4/29/20,39,0,44,3546.427,77,1010
Estonia,12/31/19,0,0,260,1326.539,78,434.7
Estonia,1/1/20,0,0,260,1326.539,78,434.7
Estonia,1/2/20,0,0,260,1326.539,78,434.7
Estonia,1/3/20,0,0,260,1326.539,78,434.7
Estonia,1/4/20,0,0,260,1326.539,78,434.7
Estonia,1/5/20,0,0,260,1326.539,78,434.7
Estonia,1/6/20,0,0,260,1326.539,78,434.7
Estonia,1/7/20,0,0,260,1326.539,78,434.7
Estonia,1/8/20,0,0,260,1326.539,78,434.7
Estonia,1/9/20,0,0,260,1326.539,78,434.7
Estonia,1/10/20,0,0,260,1326.539,78,434.7
Estonia,1/11/20,0,0,260,1326.539,78,434.7
Estonia,1/12/20,0,0,260,1326.539,78,434.7
Estonia,1/13/20,0,0,260,1326.539,78,434.7
Estonia,1/14/20,0,0,260,1326.539,78,434.7
Estonia,1/15/20,0,0,260,1326.539,78,434.7
Estonia,1/16/20,0,0,260,1326.539,78,434.7
Estonia,1/17/20,0,0,260,1326.539,78,434.7
Estonia,1/18/20,0,0,260,1326.539,78,434.7
Estonia,1/19/20,0,0,260,1326.539,78,434.7
Estonia,1/20/20,0,0,260,1326.539,78,434.7
Estonia,1/21/20,0,0,260,1326.539,78,434.7
Estonia,1/22/20,0,0,260,1326.539,78,434.7
Estonia,1/23/20,0,0,260,1326.539,78,434.7
Estonia,1/24/20,0,0,260,1326.539,78,434.7
Estonia,1/25/20,0,0,260,1326.539,78,434.7
Estonia,1/26/20,0,0,260,1326.539,78,434.7
Estonia,1/27/20,0,0,260,1326.539,78,434.7
Estonia,1/28/20,0,0,260,1326.539,78,434.7
Estonia,1/29/20,0,0,260,1326.539,78,434.7
Estonia,1/30/20,0,0,260,1326.539,78,434.7
Estonia,1/31/20,0,0,260,1326.539,78,434.7
Estonia,2/1/20,0,0,260,1326.539,78,434.7
Estonia,2/2/20,0,0,260,1326.539,78,434.7
Estonia,2/3/20,0,0,260,1326.539,78,434.7
Estonia,2/4/20,0,0,260,1326.539,78,434.7
Estonia,2/5/20,0,0,260,1326.539,78,434.7
Estonia,2/6/20,0,0,260,1326.539,78,434.7
Estonia,2/7/20,0,0,260,1326.539,78,434.7
Estonia,2/8/20,0,0,260,1326.539,78,434.7
Estonia,2/9/20,0,0,260,1326.539,78,434.7
Estonia,2/10/20,0,0,260,1326.539,78,434.7
Estonia,2/11/20,0,0,260,1326.539,78,434.7
Estonia,2/12/20,0,0,260,1326.539,78,434.7
Estonia,2/13/20,0,0,260,1326.539,78,434.7
Estonia,2/14/20,0,0,260,1326.539,78,434.7
Estonia,2/15/20,0,0,260,1326.539,78,434.7
Estonia,2/16/20,0,0,260,1326.539,78,434.7
Estonia,2/17/20,0,0,260,1326.539,78,434.7
Estonia,2/18/20,0,0,260,1326.539,78,434.7
Estonia,2/19/20,0,0,260,1326.539,78,434.7
Estonia,2/20/20,0,0,260,1326.539,78,434.7
Estonia,2/21/20,0,0,260,1326.539,78,434.7
Estonia,2/22/20,0,0,260,1326.539,78,434.7
Estonia,2/23/20,0,0,260,1326.539,78,434.7
Estonia,2/24/20,0,0,260,1326.539,78,434.7
Estonia,2/25/20,0,0,260,1326.539,78,434.7
Estonia,2/26/20,0,0,260,1326.539,78,434.7
Estonia,2/27/20,0,0,260,1326.539,78,434.7
Estonia,2/28/20,1,0,260,1326.539,78,434.7
Estonia,2/29/20,1,0,260,1326.539,78,434.7
Estonia,3/1/20,1,0,260,1326.539,78,434.7
Estonia,3/2/20,1,0,260,1326.539,78,434.7
Estonia,3/3/20,0,0,260,1326.539,78,434.7
Estonia,3/4/20,2,0,260,1326.539,78,434.7
Estonia,3/5/20,0,0,260,1326.539,78,434.7
Estonia,3/6/20,5,0,260,1326.539,78,434.7
Estonia,3/7/20,10,0,260,1326.539,78,434.7
Estonia,3/8/20,0,0,260,1326.539,78,434.7
Estonia,3/9/20,0,0,260,1326.539,78,434.7
Estonia,3/10/20,0,0,260,1326.539,78,434.7
Estonia,3/11/20,13,0,260,1326.539,78,434.7
Estonia,3/12/20,16,0,260,1326.539,78,434.7
Estonia,3/13/20,27,0,260,1326.539,78,434.7
Estonia,3/14/20,79,0,260,1326.539,78,434.7
Estonia,3/15/20,115,0,260,1326.539,78,434.7
Estonia,3/16/20,171,0,260,1326.539,78,434.7
Estonia,3/17/20,205,0,260,1326.539,78,434.7
Estonia,3/18/20,225,0,260,1326.539,78,434.7
Estonia,3/19/20,258,0,260,1326.539,78,434.7
Estonia,3/20/20,267,0,260,1326.539,78,434.7
Estonia,3/21/20,283,0,260,1326.539,78,434.7
Estonia,3/22/20,306,0,260,1326.539,78,434.7
Estonia,3/23/20,326,0,260,1326.539,78,434.7
Estonia,3/24/20,352,0,260,1326.539,78,434.7
Estonia,3/25/20,369,0,260,1326.539,78,434.7
Estonia,3/26/20,404,1,260,1326.539,78,434.7
Estonia,3/27/20,538,1,260,1326.539,78,434.7
Estonia,3/28/20,575,1,260,1326.539,78,434.7
Estonia,3/29/20,640,1,260,1326.539,78,434.7
Estonia,3/30/20,679,3,260,1326.539,78,434.7
Estonia,3/31/20,715,3,260,1326.539,78,434.7
Estonia,4/1/20,745,4,260,1326.539,78,434.7
Estonia,4/2/20,779,5,260,1326.539,78,434.7
Estonia,4/3/20,858,11,260,1326.539,78,434.7
Estonia,4/4/20,961,12,260,1326.539,78,434.7
Estonia,4/5/20,1018,13,260,1326.539,78,434.7
Estonia,4/6/20,1097,15,260,1326.539,78,434.7
Estonia,4/7/20,1108,19,260,1326.539,78,434.7
Estonia,4/8/20,1149,21,260,1326.539,78,434.7
Estonia,4/9/20,1185,24,260,1326.539,78,434.7
Estonia,4/10/20,1207,24,260,1326.539,78,434.7
Estonia,4/11/20,1258,24,260,1326.539,78,434.7
Estonia,4/12/20,1304,24,260,1326.539,78,434.7
Estonia,4/13/20,1309,25,260,1326.539,78,434.7
Estonia,4/14/20,1332,28,260,1326.539,78,434.7
Estonia,4/15/20,1373,31,260,1326.539,78,434.7
Estonia,4/16/20,1402,35,260,1326.539,78,434.7
Estonia,4/17/20,1434,36,260,1326.539,78,434.7
Estonia,4/18/20,1459,38,260,1326.539,78,434.7
Estonia,4/19/20,1512,38,260,1326.539,78,434.7
Estonia,4/20/20,1528,40,260,1326.539,78,434.7
Estonia,4/21/20,1535,40,260,1326.539,78,434.7
Estonia,4/22/20,1552,43,260,1326.539,78,434.7
Estonia,4/23/20,1559,44,260,1326.539,78,434.7
Estonia,4/24/20,1592,45,260,1326.539,78,434.7
Estonia,4/25/20,1605,46,260,1326.539,78,434.7
Estonia,4/26/20,1635,46,260,1326.539,78,434.7
Estonia,4/27/20,1643,49,260,1326.539,78,434.7
Estonia,4/28/20,1647,50,260,1326.539,78,434.7
Estonia,4/29/20,1660,50,260,1326.539,78,434.7
Eswatini,3/15/20,1,0,73,1160.164,79,172
Eswatini,3/16/20,1,0,73,1160.164,79,172
Eswatini,3/17/20,1,0,73,1160.164,79,172
Eswatini,3/18/20,1,0,73,1160.164,79,172
Eswatini,3/19/20,1,0,73,1160.164,79,172
Eswatini,3/20/20,1,0,73,1160.164,79,172
Eswatini,3/21/20,1,0,73,1160.164,79,172
Eswatini,3/22/20,1,0,73,1160.164,79,172
Eswatini,3/23/20,4,0,73,1160.164,79,172
Eswatini,3/24/20,4,0,73,1160.164,79,172
Eswatini,3/25/20,4,0,73,1160.164,79,172
Eswatini,3/26/20,4,0,73,1160.164,79,172
Eswatini,3/27/20,6,0,73,1160.164,79,172
Eswatini,3/28/20,9,0,73,1160.164,79,172
Eswatini,3/29/20,9,0,73,1160.164,79,172
Eswatini,3/30/20,9,0,73,1160.164,79,172
Eswatini,3/31/20,9,0,73,1160.164,79,172
Eswatini,4/1/20,9,0,73,1160.164,79,172
Eswatini,4/2/20,9,0,73,1160.164,79,172
Eswatini,4/3/20,9,0,73,1160.164,79,172
Eswatini,4/4/20,9,0,73,1160.164,79,172
Eswatini,4/5/20,9,0,73,1160.164,79,172
Eswatini,4/6/20,9,0,73,1160.164,79,172
Eswatini,4/7/20,10,0,73,1160.164,79,172
Eswatini,4/8/20,10,0,73,1160.164,79,172
Eswatini,4/9/20,12,0,73,1160.164,79,172
Eswatini,4/10/20,12,0,73,1160.164,79,172
Eswatini,4/11/20,12,0,73,1160.164,79,172
Eswatini,4/12/20,14,0,73,1160.164,79,172
Eswatini,4/13/20,14,0,73,1160.164,79,172
Eswatini,4/14/20,15,0,73,1160.164,79,172
Eswatini,4/15/20,15,0,73,1160.164,79,172
Eswatini,4/16/20,16,0,73,1160.164,79,172
Eswatini,4/17/20,16,0,73,1160.164,79,172
Eswatini,4/18/20,19,1,73,1160.164,79,172
Eswatini,4/19/20,19,1,73,1160.164,79,172
Eswatini,4/20/20,22,1,73,1160.164,79,172
Eswatini,4/21/20,24,1,73,1160.164,79,172
Eswatini,4/22/20,24,1,73,1160.164,79,172
Eswatini,4/23/20,31,1,73,1160.164,79,172
Eswatini,4/24/20,32,1,73,1160.164,79,172
Eswatini,4/25/20,40,1,73,1160.164,79,172
Eswatini,4/26/20,40,1,73,1160.164,79,172
Eswatini,4/27/20,59,1,73,1160.164,79,172
Eswatini,4/28/20,65,1,73,1160.164,79,172
Eswatini,4/29/20,71,1,73,1160.164,79,172
Ethiopia,3/14/20,1,0,45,114963.583,80,10000
Ethiopia,3/15/20,1,0,45,114963.583,80,10000
Ethiopia,3/16/20,4,0,45,114963.583,80,10000
Ethiopia,3/17/20,5,0,45,114963.583,80,10000
Ethiopia,3/18/20,5,0,45,114963.583,80,10000
Ethiopia,3/19/20,6,0,45,114963.583,80,10000
Ethiopia,3/20/20,7,0,45,114963.583,80,10000
Ethiopia,3/21/20,9,0,45,114963.583,80,10000
Ethiopia,3/22/20,9,0,45,114963.583,80,10000
Ethiopia,3/23/20,11,0,45,114963.583,80,10000
Ethiopia,3/24/20,11,0,45,114963.583,80,10000
Ethiopia,3/25/20,11,0,45,114963.583,80,10000
Ethiopia,3/26/20,12,0,45,114963.583,80,10000
Ethiopia,3/27/20,12,0,45,114963.583,80,10000
Ethiopia,3/28/20,16,0,45,114963.583,80,10000
Ethiopia,3/29/20,16,0,45,114963.583,80,10000
Ethiopia,3/30/20,16,0,45,114963.583,80,10000
Ethiopia,3/31/20,23,0,45,114963.583,80,10000
Ethiopia,4/1/20,25,0,45,114963.583,80,10000
Ethiopia,4/2/20,29,0,45,114963.583,80,10000
Ethiopia,4/3/20,29,0,45,114963.583,80,10000
Ethiopia,4/4/20,35,0,45,114963.583,80,10000
Ethiopia,4/5/20,38,0,45,114963.583,80,10000
Ethiopia,4/6/20,43,2,45,114963.583,80,10000
Ethiopia,4/7/20,44,2,45,114963.583,80,10000
Ethiopia,4/8/20,52,2,45,114963.583,80,10000
Ethiopia,4/9/20,55,2,45,114963.583,80,10000
Ethiopia,4/10/20,56,2,45,114963.583,80,10000
Ethiopia,4/11/20,65,2,45,114963.583,80,10000
Ethiopia,4/12/20,69,3,45,114963.583,80,10000
Ethiopia,4/13/20,71,3,45,114963.583,80,10000
Ethiopia,4/14/20,74,3,45,114963.583,80,10000
Ethiopia,4/15/20,82,3,45,114963.583,80,10000
Ethiopia,4/16/20,85,3,45,114963.583,80,10000
Ethiopia,4/17/20,92,3,45,114963.583,80,10000
Ethiopia,4/18/20,96,3,45,114963.583,80,10000
Ethiopia,4/19/20,105,3,45,114963.583,80,10000
Ethiopia,4/20/20,108,3,45,114963.583,80,10000
Ethiopia,4/21/20,111,3,45,114963.583,80,10000
Ethiopia,4/22/20,114,3,45,114963.583,80,10000
Ethiopia,4/23/20,116,3,45,114963.583,80,10000
Ethiopia,4/24/20,116,3,45,114963.583,80,10000
Ethiopia,4/25/20,117,3,45,114963.583,80,10000
Ethiopia,4/26/20,122,3,45,114963.583,80,10000
Ethiopia,4/27/20,123,3,45,114963.583,80,10000
Ethiopia,4/28/20,124,3,45,114963.583,80,10000
Ethiopia,4/29/20,126,3,45,114963.583,80,10000
Faeroe Islands,3/20/20,72,0,0,,0,1398.59
Faeroe Islands,3/21/20,80,0,0,,0,1398.59
Faeroe Islands,3/22/20,92,0,0,,0,1398.59
Faeroe Islands,3/23/20,115,0,0,,0,1398.59
Faeroe Islands,3/24/20,118,0,0,,0,1398.59
Faeroe Islands,3/25/20,122,0,0,,0,1398.59
Faeroe Islands,3/26/20,132,0,0,,0,1398.59
Faeroe Islands,3/27/20,140,0,0,,0,1398.59
Faeroe Islands,3/28/20,144,0,0,,0,1398.59
Faeroe Islands,3/29/20,155,0,0,,0,1398.59
Faeroe Islands,3/30/20,159,0,0,,0,1398.59
Faeroe Islands,3/31/20,168,0,0,,0,1398.59
Faeroe Islands,4/1/20,169,0,0,,0,1398.59
Faeroe Islands,4/2/20,173,0,0,,0,1398.59
Faeroe Islands,4/3/20,177,0,0,,0,1398.59
Faeroe Islands,4/4/20,179,0,0,,0,1398.59
Faeroe Islands,4/5/20,181,0,0,,0,1398.59
Faeroe Islands,4/6/20,181,0,0,,0,1398.59
Faeroe Islands,4/7/20,183,0,0,,0,1398.59
Faeroe Islands,4/8/20,184,0,0,,0,1398.59
Faeroe Islands,4/9/20,184,0,0,,0,1398.59
Faeroe Islands,4/10/20,184,0,0,,0,1398.59
Faeroe Islands,4/11/20,184,0,0,,0,1398.59
Faeroe Islands,4/12/20,184,0,0,,0,1398.59
Faeroe Islands,4/13/20,184,0,0,,0,1398.59
Faeroe Islands,4/14/20,184,0,0,,0,1398.59
Faeroe Islands,4/15/20,184,0,0,,0,1398.59
Faeroe Islands,4/16/20,184,0,0,,0,1398.59
Faeroe Islands,4/17/20,184,0,0,,0,1398.59
Faeroe Islands,4/18/20,184,0,0,,0,1398.59
Faeroe Islands,4/19/20,184,0,0,,0,1398.59
Faeroe Islands,4/20/20,185,0,0,,0,1398.59
Faeroe Islands,4/21/20,185,0,0,,0,1398.59
Faeroe Islands,4/22/20,185,0,0,,0,1398.59
Faeroe Islands,4/23/20,185,0,0,,0,1398.59
Faeroe Islands,4/24/20,187,0,0,,0,1398.59
Faeroe Islands,4/25/20,187,0,0,,0,1398.59
Faeroe Islands,4/26/20,187,0,0,,0,1398.59
Faeroe Islands,4/27/20,187,0,0,,0,1398.59
Faeroe Islands,4/28/20,187,0,0,,0,1398.59
Faeroe Islands,4/29/20,187,0,0,,0,1398.59
Falkland Islands,4/4/20,1,0,208,3.483,83,121.7
Falkland Islands,4/5/20,1,0,208,3.483,83,121.7
Falkland Islands,4/6/20,2,0,208,3.483,83,121.7
Falkland Islands,4/7/20,2,0,208,3.483,83,121.7
