date,region,deaths,cases
2020-07-08T17:00:00,Lombardia,16725,94651
2020-07-08T17:00:00,Marche,987,6794
2020-07-08T17:00:00,Molise,23,445
2020-07-08T17:00:00,P.A. Bolzano,292,2650
2020-07-08T17:00:00,P.A. Trento,405,4876
2020-07-08T17:00:00,Piemonte,4107,31459
2020-07-08T17:00:00,Puglia,546,4536
2020-07-08T17:00:00,Sardegna,134,1371
2020-07-08T17:00:00,Sicilia,283,3097
2020-07-08T17:00:00,Toscana,1118,10313
2020-07-08T17:00:00,Umbria,80,1447
2020-07-08T17:00:00,Valle d'Aosta,146,1196
2020-07-08T17:00:00,Veneto,2034,19348
2020-07-09T17:00:00,Abruzzo,464,3318
2020-07-09T17:00:00,Basilicata,27,405
2020-07-09T17:00:00,Calabria,97,1185
2020-07-09T17:00:00,Campania,432,4755
2020-07-09T17:00:00,Emilia-Romagna,4269,28769
2020-07-09T17:00:00,Friuli Venezia Giulia,345,3332
2020-07-09T17:00:00,Lazio,843,8252
2020-07-09T17:00:00,Liguria,1558,10010
2020-07-09T17:00:00,Lombardia,16730,94770
2020-07-09T17:00:00,Marche,987,6798
2020-07-09T17:00:00,Molise,23,445
2020-07-09T17:00:00,P.A. Bolzano,292,2653
2020-07-09T17:00:00,P.A. Trento,405,4876
2020-07-09T17:00:00,Piemonte,4108,31475
2020-07-09T17:00:00,Puglia,546,4536
2020-07-09T17:00:00,Sardegna,134,1371
2020-07-09T17:00:00,Sicilia,283,3098
2020-07-09T17:00:00,Toscana,1120,10314
2020-07-09T17:00:00,Umbria,80,1447
2020-07-09T17:00:00,Valle d'Aosta,146,1196
2020-07-09T17:00:00,Veneto,2037,19358
2020-07-10T17:00:00,Abruzzo,464,3321
2020-07-10T17:00:00,Basilicata,27,405
2020-07-10T17:00:00,Calabria,97,1186
2020-07-10T17:00:00,Campania,432,4762
2020-07-10T17:00:00,Emilia-Romagna,4269,28822
2020-07-10T17:00:00,Friuli Venezia Giulia,345,3333
2020-07-10T17:00:00,Lazio,844,8275
2020-07-10T17:00:00,Liguria,1558,10025
2020-07-10T17:00:00,Lombardia,16736,94905
2020-07-10T17:00:00,Marche,987,6799
2020-07-10T17:00:00,Molise,23,445
2020-07-10T17:00:00,P.A. Bolzano,292,2658
2020-07-10T17:00:00,P.A. Trento,405,4879
2020-07-10T17:00:00,Piemonte,4110,31485
2020-07-10T17:00:00,Puglia,546,4540
2020-07-10T17:00:00,Sardegna,134,1372
2020-07-10T17:00:00,Sicilia,283,3098
2020-07-10T17:00:00,Toscana,1121,10316
2020-07-10T17:00:00,Umbria,80,1448
2020-07-10T17:00:00,Valle d'Aosta,146,1196
2020-07-10T17:00:00,Veneto,2039,19369
2020-07-11T17:00:00,Abruzzo,464,3323
2020-07-11T17:00:00,Basilicata,27,406
2020-07-11T17:00:00,Calabria,97,1188
2020-07-11T17:00:00,Campania,432,4769
2020-07-11T17:00:00,Emilia-Romagna,4269,28869
2020-07-11T17:00:00,Friuli Venezia Giulia,345,3335
2020-07-11T17:00:00,Lazio,844,8294
2020-07-11T17:00:00,Liguria,1559,10031
2020-07-11T17:00:00,Lombardia,16740,94972
2020-07-11T17:00:00,Marche,987,6803
2020-07-11T17:00:00,Molise,23,445
2020-07-11T17:00:00,P.A. Bolzano,292,2661
2020-07-11T17:00:00,P.A. Trento,405,4881
2020-07-11T17:00:00,Piemonte,4111,31494
2020-07-11T17:00:00,Puglia,546,4541
2020-07-11T17:00:00,Sardegna,134,1372
2020-07-11T17:00:00,Sicilia,283,3099
2020-07-11T17:00:00,Toscana,1122,10321
2020-07-11T17:00:00,Umbria,80,1448
2020-07-11T17:00:00,Valle d'Aosta,146,1196
2020-07-11T17:00:00,Veneto,2039,19379
2020-07-12T17:00:00,Abruzzo,465,3328
2020-07-12T17:00:00,Basilicata,27,406
2020-07-12T17:00:00,Calabria,97,1216
2020-07-12T17:00:00,Campania,432,4772
2020-07-12T17:00:00,Emilia-Romagna,4269,28940
2020-07-12T17:00:00,Friuli Venezia Giulia,345,3335
2020-07-12T17:00:00,Lazio,844,8314
2020-07-12T17:00:00,Liguria,1559,10031
2020-07-12T17:00:00,Lombardia,16748,95049
2020-07-12T17:00:00,Marche,987,6804
2020-07-12T17:00:00,Molise,23,446
2020-07-12T17:00:00,P.A. Bolzano,292,2666
2020-07-12T17:00:00,P.A. Trento,405,4881
2020-07-12T17:00:00,Piemonte,4111,31498
2020-07-12T17:00:00,Puglia,546,4541
2020-07-12T17:00:00,Sardegna,134,1372
2020-07-12T17:00:00,Sicilia,283,3099
2020-07-12T17:00:00,Toscana,1122,10322
2020-07-12T17:00:00,Umbria,80,1450
2020-07-12T17:00:00,Valle d'Aosta,146,1196
2020-07-12T17:00:00,Veneto,2039,19395
2020-07-13T17:00:00,Abruzzo,466,3328
2020-07-13T17:00:00,Basilicata,27,406
2020-07-13T17:00:00,Calabria,97,1216
2020-07-13T17:00:00,Campania,432,4779
2020-07-13T17:00:00,Emilia-Romagna,4269,28958
2020-07-13T17:00:00,Friuli Venezia Giulia,345,3335
2020-07-13T17:00:00,Lazio,845,8338
2020-07-13T17:00:00,Liguria,1559,10032
2020-07-13T17:00:00,Lombardia,16757,95143
2020-07-13T17:00:00,Marche,987,6804
2020-07-13T17:00:00,Molise,23,446
2020-07-13T17:00:00,P.A. Bolzano,292,2673
2020-07-13T17:00:00,P.A. Trento,405,4881
2020-07-13T17:00:00,Piemonte,4112,31504
2020-07-13T17:00:00,Puglia,547,4541
2020-07-13T17:00:00,Sardegna,134,1373
2020-07-13T17:00:00,Sicilia,283,3100
2020-07-13T17:00:00,Toscana,1122,10326
2020-07-13T17:00:00,Umbria,80,1450
2020-07-13T17:00:00,Valle d'Aosta,146,1196
2020-07-13T17:00:00,Veneto,2039,19401
2020-07-14T17:00:00,Abruzzo,467,3328
2020-07-14T17:00:00,Basilicata,27,406
2020-07-14T17:00:00,Calabria,97,1216
2020-07-14T17:00:00,Campania,432,4779
2020-07-14T17:00:00,Emilia-Romagna,4271,28971
2020-07-14T17:00:00,Friuli Venezia Giulia,345,3338
2020-07-14T17:00:00,Lazio,846,8356
2020-07-14T17:00:00,Liguria,1561,10038
2020-07-14T17:00:00,Lombardia,16760,95173
2020-07-14T17:00:00,Marche,987,6805
2020-07-14T17:00:00,Molise,23,446
2020-07-14T17:00:00,P.A. Bolzano,292,2674
2020-07-14T17:00:00,P.A. Trento,405,4881
2020-07-14T17:00:00,Piemonte,4115,31507
2020-07-14T17:00:00,Puglia,547,4541
2020-07-14T17:00:00,Sardegna,134,1374
2020-07-14T17:00:00,Sicilia,283,3115
2020-07-14T17:00:00,Toscana,1125,10330
2020-07-14T17:00:00,Umbria,80,1450
2020-07-14T17:00:00,Valle d'Aosta,146,1196
2020-07-14T17:00:00,Veneto,2041,19420
2020-07-15T17:00:00,Abruzzo,467,3331
2020-07-15T17:00:00,Basilicata,27,405
2020-07-15T17:00:00,Calabria,97,1218
2020-07-15T17:00:00,Campania,432,4787
2020-07-15T17:00:00,Emilia-Romagna,4271,28989
2020-07-15T17:00:00,Friuli Venezia Giulia,345,3339
2020-07-15T17:00:00,Lazio,847,8376
2020-07-15T17:00:00,Liguria,1561,10042
2020-07-15T17:00:00,Lombardia,16765,95236
2020-07-15T17:00:00,Marche,987,6805
2020-07-15T17:00:00,Molise,23,446
2020-07-15T17:00:00,P.A. Bolzano,292,2677
2020-07-15T17:00:00,P.A. Trento,405,4881
2020-07-15T17:00:00,Piemonte,4118,31515
2020-07-15T17:00:00,Puglia,547,4541
2020-07-15T17:00:00,Sardegna,134,1376
2020-07-15T17:00:00,Sicilia,283,3115
2020-07-15T17:00:00,Toscana,1127,10338
2020-07-15T17:00:00,Umbria,80,1452
2020-07-15T17:00:00,Valle d'Aosta,146,1196
2020-07-15T17:00:00,Veneto,2043,19441
2020-07-16T17:00:00,Abruzzo,468,3333
2020-07-16T17:00:00,Basilicata,27,405
2020-07-16T17:00:00,Calabria,97,1226
2020-07-16T17:00:00,Campania,432,4791
2020-07-16T17:00:00,Emilia-Romagna,4271,29035
2020-07-16T17:00:00,Friuli Venezia Giulia,345,3343
2020-07-16T17:00:00,Lazio,848,8385
2020-07-16T17:00:00,Liguria,1564,10050
2020-07-16T17:00:00,Lombardia,16775,95316
2020-07-16T17:00:00,Marche,987,6806
2020-07-16T17:00:00,Molise,23,446
2020-07-16T17:00:00,P.A. Bolzano,292,2678
2020-07-16T17:00:00,P.A. Trento,405,4881
2020-07-16T17:00:00,Piemonte,4118,31522
2020-07-16T17:00:00,Puglia,548,4542
2020-07-16T17:00:00,Sardegna,134,1377
2020-07-16T17:00:00,Sicilia,283,3132
2020-07-16T17:00:00,Toscana,1127,10350
2020-07-16T17:00:00,Umbria,80,1452
2020-07-16T17:00:00,Valle d'Aosta,146,1196
2020-07-16T17:00:00,Veneto,2047,19470
2020-07-17T17:00:00,Abruzzo,468,3334
2020-07-17T17:00:00,Basilicata,27,405
2020-07-17T17:00:00,Calabria,97,1231
2020-07-17T17:00:00,Campania,433,4803
2020-07-17T17:00:00,Emilia-Romagna,4273,29087
2020-07-17T17:00:00,Friuli Venezia Giulia,345,3346
2020-07-17T17:00:00,Lazio,849,8399
2020-07-17T17:00:00,Liguria,1565,10052
2020-07-17T17:00:00,Lombardia,16778,95371
2020-07-17T17:00:00,Marche,987,6809
2020-07-17T17:00:00,Molise,23,446
2020-07-17T17:00:00,P.A. Bolzano,292,2682
2020-07-17T17:00:00,P.A. Trento,405,4881
2020-07-17T17:00:00,Piemonte,4119,31530
2020-07-17T17:00:00,Puglia,548,4547
2020-07-17T17:00:00,Sardegna,134,1377
2020-07-17T17:00:00,Sicilia,283,3136
2020-07-17T17:00:00,Toscana,1129,10356
2020-07-17T17:00:00,Umbria,80,1454
2020-07-17T17:00:00,Valle d'Aosta,146,1196
2020-07-17T17:00:00,Veneto,2047,19525
2020-07-18T17:00:00,Abruzzo,468,3335
2020-07-18T17:00:00,Basilicata,27,405
2020-07-18T17:00:00,Calabria,97,1238
2020-07-18T17:00:00,Campania,433,4818
2020-07-18T17:00:00,Emilia-Romagna,4274,29127
2020-07-18T17:00:00,Friuli Venezia Giulia,345,3350
2020-07-18T17:00:00,Lazio,850,8419
2020-07-18T17:00:00,Liguria,1565,10070
2020-07-18T17:00:00,Lombardia,16788,95459
2020-07-18T17:00:00,Marche,987,6812
2020-07-18T17:00:00,Molise,23,446
2020-07-18T17:00:00,P.A. Bolzano,292,2683
2020-07-18T17:00:00,P.A. Trento,405,4884
2020-07-18T17:00:00,Piemonte,4119,31533
2020-07-18T17:00:00,Puglia,548,4550
2020-07-18T17:00:00,Sardegna,134,1378
2020-07-18T17:00:00,Sicilia,283,3140
2020-07-18T17:00:00,Toscana,1129,10358
2020-07-18T17:00:00,Umbria,80,1456
2020-07-18T17:00:00,Valle d'Aosta,146,1196
2020-07-18T17:00:00,Veneto,2049,19559
2020-07-19T17:00:00,Abruzzo,468,3336
2020-07-19T17:00:00,Basilicata,28,408
2020-07-19T17:00:00,Calabria,97,1239
2020-07-19T17:00:00,Campania,433,4827
2020-07-19T17:00:00,Emilia-Romagna,4274,29178
2020-07-19T17:00:00,Friuli Venezia Giulia,345,3352
2020-07-19T17:00:00,Lazio,851,8436
2020-07-19T17:00:00,Liguria,1565,10093
2020-07-19T17:00:00,Lombardia,16788,95492
2020-07-19T17:00:00,Marche,987,6811
2020-07-19T17:00:00,Molise,23,446
2020-07-19T17:00:00,P.A. Bolzano,292,2684
2020-07-19T17:00:00,P.A. Trento,405,4885
2020-07-19T17:00:00,Piemonte,4119,31536
2020-07-19T17:00:00,Puglia,548,4557
2020-07-19T17:00:00,Sardegna,134,1379
2020-07-19T17:00:00,Sicilia,283,3142
2020-07-19T17:00:00,Toscana,1129,10374
2020-07-19T17:00:00,Umbria,80,1456
2020-07-19T17:00:00,Valle d'Aosta,146,1196
2020-07-19T17:00:00,Veneto,2050,19607
2020-07-20T17:00:00,Abruzzo,468,3342
2020-07-20T17:00:00,Basilicata,28,408
2020-07-20T17:00:00,Calabria,97,1239
2020-07-20T17:00:00,Campania,433,4833
2020-07-20T17:00:00,Emilia-Romagna,4277,29220
2020-07-20T17:00:00,Friuli Venezia Giulia,345,3356
2020-07-20T17:00:00,Lazio,851,8450
2020-07-20T17:00:00,Liguria,1565,10105
2020-07-20T17:00:00,Lombardia,16796,95548
2020-07-20T17:00:00,Marche,987,6811
2020-07-20T17:00:00,Molise,23,446
2020-07-20T17:00:00,P.A. Bolzano,292,2684
2020-07-20T17:00:00,P.A. Trento,405,4889
2020-07-20T17:00:00,Piemonte,4120,31537
2020-07-20T17:00:00,Puglia,548,4557
2020-07-20T17:00:00,Sardegna,134,1379
2020-07-20T17:00:00,Sicilia,283,3144
2020-07-20T17:00:00,Toscana,1130,10375
2020-07-20T17:00:00,Umbria,80,1456
2020-07-20T17:00:00,Valle d'Aosta,146,1196
2020-07-20T17:00:00,Veneto,2050,19649
2020-07-21T17:00:00,Abruzzo,470,3344
2020-07-21T17:00:00,Basilicata,28,408
2020-07-21T17:00:00,Calabria,97,1239
2020-07-21T17:00:00,Campania,434,4839
2020-07-21T17:00:00,Emilia-Romagna,4279,29238
2020-07-21T17:00:00,Friuli Venezia Giulia,345,3358
2020-07-21T17:00:00,Lazio,853,8456
2020-07-21T17:00:00,Liguria,1565,10117
2020-07-21T17:00:00,Lombardia,16797,95582
2020-07-21T17:00:00,Marche,987,6813
2020-07-21T17:00:00,Molise,23,446
2020-07-21T17:00:00,P.A. Bolzano,292,2685
2020-07-21T17:00:00,P.A. Trento,405,4891
2020-07-21T17:00:00,Piemonte,4123,31545
2020-07-21T17:00:00,Puglia,548,4556
2020-07-21T17:00:00,Sardegna,134,1379
2020-07-21T17:00:00,Sicilia,283,3146
2020-07-21T17:00:00,Toscana,1131,10384
2020-07-21T17:00:00,Umbria,80,1459
2020-07-21T17:00:00,Valle d'Aosta,146,1196
2020-07-21T17:00:00,Veneto,2053,19671
2020-07-22T17:00:00,Abruzzo,470,3342
2020-07-22T17:00:00,Basilicata,28,444
2020-07-22T17:00:00,Calabria,97,1243
2020-07-22T17:00:00,Campania,434,4858
2020-07-22T17:00:00,Emilia-Romagna,4281,29295
2020-07-22T17:00:00,Friuli Venezia Giulia,345,3360
2020-07-22T17:00:00,Lazio,855,8472
2020-07-22T17:00:00,Liguria,1565,10124
2020-07-22T17:00:00,Lombardia,16798,95633
2020-07-22T17:00:00,Marche,987,6814
2020-07-22T17:00:00,Molise,23,450
2020-07-22T17:00:00,P.A. Bolzano,292,2685
2020-07-22T17:00:00,P.A. Trento,405,4911
2020-07-22T17:00:00,Piemonte,4123,31558
2020-07-22T17:00:00,Puglia,548,4556
2020-07-22T17:00:00,Sardegna,134,1380
2020-07-22T17:00:00,Sicilia,283,3153
2020-07-22T17:00:00,Toscana,1131,10390
2020-07-22T17:00:00,Umbria,80,1461
2020-07-22T17:00:00,Valle d'Aosta,146,1196
2020-07-22T17:00:00,Veneto,2057,19707
2020-07-23T17:00:00,Abruzzo,470,3352
2020-07-23T17:00:00,Basilicata,28,447
2020-07-23T17:00:00,Calabria,97,1245
2020-07-23T17:00:00,Campania,434,4874
2020-07-23T17:00:00,Emilia-Romagna,4281,29350
2020-07-23T17:00:00,Friuli Venezia Giulia,345,3363
2020-07-23T17:00:00,Lazio,856,8498
2020-07-23T17:00:00,Liguria,1566,10139
2020-07-23T17:00:00,Lombardia,16801,95715
2020-07-23T17:00:00,Marche,987,6815
2020-07-23T17:00:00,Molise,23,459
2020-07-23T17:00:00,P.A. Bolzano,292,2686
2020-07-23T17:00:00,P.A. Trento,405,4941
2020-07-23T17:00:00,Piemonte,4123,31567
2020-07-23T17:00:00,Puglia,548,4565
2020-07-23T17:00:00,Sardegna,134,1382
2020-07-23T17:00:00,Sicilia,283,3158
2020-07-23T17:00:00,Toscana,1131,10394
2020-07-23T17:00:00,Umbria,80,1463
2020-07-23T17:00:00,Valle d'Aosta,146,1196
2020-07-23T17:00:00,Veneto,2062,19729
2020-07-24T17:00:00,Abruzzo,470,3356
2020-07-24T17:00:00,Basilicata,28,447
2020-07-24T17:00:00,Calabria,97,1246
2020-07-24T17:00:00,Campania,434,4880
2020-07-24T17:00:00,Emilia-Romagna,4283,29413
2020-07-24T17:00:00,Friuli Venezia Giulia,345,3368
2020-07-24T17:00:00,Lazio,857,8516
2020-07-24T17:00:00,Liguria,1566,10144
2020-07-24T17:00:00,Lombardia,16801,95768
2020-07-24T17:00:00,Marche,987,6816
2020-07-24T17:00:00,Molise,23,460
2020-07-24T17:00:00,P.A. Bolzano,292,2687
2020-07-24T17:00:00,P.A. Trento,405,4957
2020-07-24T17:00:00,Piemonte,4123,31578
2020-07-24T17:00:00,Puglia,549,4578
2020-07-24T17:00:00,Sardegna,134,1385
2020-07-24T17:00:00,Sicilia,283,3166
2020-07-24T17:00:00,Toscana,1131,10405
2020-07-24T17:00:00,Umbria,80,1465
2020-07-24T17:00:00,Valle d'Aosta,146,1196
2020-07-24T17:00:00,Veneto,2063,19759
2020-07-25T17:00:00,Abruzzo,470,3359
2020-07-25T17:00:00,Basilicata,28,448
2020-07-25T17:00:00,Calabria,97,1247
2020-07-25T17:00:00,Campania,434,4901
2020-07-25T17:00:00,Emilia-Romagna,4284,29461
2020-07-25T17:00:00,Friuli Venezia Giulia,345,3373
2020-07-25T17:00:00,Lazio,858,8535
2020-07-25T17:00:00,Liguria,1566,10147
2020-07-25T17:00:00,Lombardia,16801,95847
2020-07-25T17:00:00,Marche,987,6818
2020-07-25T17:00:00,Molise,23,463
2020-07-25T17:00:00,P.A. Bolzano,292,2693
2020-07-25T17:00:00,P.A. Trento,405,4959
2020-07-25T17:00:00,Piemonte,4125,31594
2020-07-25T17:00:00,Puglia,549,4586
2020-07-25T17:00:00,Sardegna,134,1388
2020-07-25T17:00:00,Sicilia,283,3179
2020-07-25T17:00:00,Toscana,1131,10415
2020-07-25T17:00:00,Umbria,80,1465
2020-07-25T17:00:00,Valle d'Aosta,146,1196
2020-07-25T17:00:00,Veneto,2064,19790
2020-07-26T17:00:00,Abruzzo,470,3359
2020-07-26T17:00:00,Basilicata,28,448
2020-07-26T17:00:00,Calabria,97,1247
2020-07-26T17:00:00,Campania,434,4912
2020-07-26T17:00:00,Emilia-Romagna,4285,29522
2020-07-26T17:00:00,Friuli Venezia Giulia,345,3375
2020-07-26T17:00:00,Lazio,860,8554
2020-07-26T17:00:00,Liguria,1566,10150
2020-07-26T17:00:00,Lombardia,16801,95921
2020-07-26T17:00:00,Marche,987,6825
2020-07-26T17:00:00,Molise,23,466
2020-07-26T17:00:00,P.A. Bolzano,292,2698
2020-07-26T17:00:00,P.A. Trento,405,4965
2020-07-26T17:00:00,Piemonte,4126,31606
2020-07-26T17:00:00,Puglia,550,4589
2020-07-26T17:00:00,Sardegna,134,1388
2020-07-26T17:00:00,Sicilia,283,3193
2020-07-26T17:00:00,Toscana,1131,10430
2020-07-26T17:00:00,Umbria,80,1465
2020-07-26T17:00:00,Valle d'Aosta,146,1196
2020-07-26T17:00:00,Veneto,2064,19809
2020-07-27T17:00:00,Abruzzo,471,3368
2020-07-27T17:00:00,Basilicata,28,449
2020-07-27T17:00:00,Calabria,97,1247
2020-07-27T17:00:00,Campania,434,4926
2020-07-27T17:00:00,Emilia-Romagna,4285,29555
2020-07-27T17:00:00,Friuli Venezia Giulia,345,3375
2020-07-27T17:00:00,Lazio,861,8567
2020-07-27T17:00:00,Liguria,1566,10174
2020-07-27T17:00:00,Lombardia,16801,95955
2020-07-27T17:00:00,Marche,987,6827
2020-07-27T17:00:00,Molise,23,469
2020-07-27T17:00:00,P.A. Bolzano,292,2700
2020-07-27T17:00:00,P.A. Trento,405,4966
2020-07-27T17:00:00,Piemonte,4127,31610
2020-07-27T17:00:00,Puglia,551,4592
2020-07-27T17:00:00,Sardegna,135,1386
2020-07-27T17:00:00,Sicilia,283,3196
2020-07-27T17:00:00,Toscana,1131,10438
2020-07-27T17:00:00,Umbria,80,1465
2020-07-27T17:00:00,Valle d'Aosta,146,1196
2020-07-27T17:00:00,Veneto,2064,19825
2020-07-28T17:00:00,Abruzzo,472,3369
2020-07-28T17:00:00,Basilicata,28,449
2020-07-28T17:00:00,Calabria,97,1252
2020-07-28T17:00:00,Campania,434,4955
2020-07-28T17:00:00,Emilia-Romagna,4286,29575
2020-07-28T17:00:00,Friuli Venezia Giulia,345,3375
2020-07-28T17:00:00,Lazio,862,8577
2020-07-28T17:00:00,Liguria,1566,10177
2020-07-28T17:00:00,Lombardia,16802,96008
2020-07-28T17:00:00,Marche,987,6838
2020-07-28T17:00:00,Molise,23,469
2020-07-28T17:00:00,P.A. Bolzano,292,2692
2020-07-28T17:00:00,P.A. Trento,405,4966
2020-07-28T17:00:00,Piemonte,4127,31622
2020-07-28T17:00:00,Puglia,551,4596
2020-07-28T17:00:00,Sardegna,134,1392
2020-07-28T17:00:00,Sicilia,283,3215
2020-07-28T17:00:00,Toscana,1134,10441
2020-07-28T17:00:00,Umbria,80,1465
2020-07-28T17:00:00,Valle d'Aosta,146,1206
2020-07-28T17:00:00,Veneto,2069,19849
2020-07-29T17:00:00,Abruzzo,472,3373
2020-07-29T17:00:00,Basilicata,28,449
2020-07-29T17:00:00,Calabria,97,1255
2020-07-29T17:00:00,Campania,434,4974
2020-07-29T17:00:00,Emilia-Romagna,4287,29603
2020-07-29T17:00:00,Friuli Venezia Giulia,345,3378
2020-07-29T17:00:00,Lazio,862,8611
2020-07-29T17:00:00,Liguria,1566,10197
2020-07-29T17:00:00,Lombardia,16802,96054
2020-07-29T17:00:00,Marche,987,6855
2020-07-29T17:00:00,Molise,23,470
2020-07-29T17:00:00,P.A. Bolzano,292,2696
2020-07-29T17:00:00,P.A. Trento,405,4970
2020-07-29T17:00:00,Piemonte,4128,31636
2020-07-29T17:00:00,Puglia,551,4606
2020-07-29T17:00:00,Sardegna,134,1394
2020-07-29T17:00:00,Sicilia,283,3233
2020-07-29T17:00:00,Toscana,1134,10458
2020-07-29T17:00:00,Umbria,80,1465
2020-07-29T17:00:00,Valle d'Aosta,146,1208
2020-07-29T17:00:00,Veneto,2073,19891
2020-07-30T17:00:00,Abruzzo,472,3377
2020-07-30T17:00:00,Basilicata,28,449
2020-07-30T17:00:00,Calabria,97,1262
2020-07-30T17:00:00,Campania,434,4990
2020-07-30T17:00:00,Emilia-Romagna,4289,29634
2020-07-30T17:00:00,Friuli Venezia Giulia,345,3391
2020-07-30T17:00:00,Lazio,863,8629
2020-07-30T17:00:00,Liguria,1566,10210
2020-07-30T17:00:00,Lombardia,16802,96142
2020-07-30T17:00:00,Marche,987,6863
2020-07-30T17:00:00,Molise,23,470
2020-07-30T17:00:00,P.A. Bolzano,292,2702
2020-07-30T17:00:00,P.A. Trento,405,4973
2020-07-30T17:00:00,Piemonte,4128,31646
2020-07-30T17:00:00,Puglia,551,4609
2020-07-30T17:00:00,Sardegna,134,1394
2020-07-30T17:00:00,Sicilia,283,3272
2020-07-30T17:00:00,Toscana,1134,10469
2020-07-30T17:00:00,Umbria,80,1465
2020-07-30T17:00:00,Valle d'Aosta,146,1208
2020-07-30T17:00:00,Veneto,2073,20003
2020-07-31T17:00:00,Abruzzo,472,3382
2020-07-31T17:00:00,Basilicata,28,452
2020-07-31T17:00:00,Calabria,97,1266
2020-07-31T17:00:00,Campania,435,4999
2020-07-31T17:00:00,Emilia-Romagna,4289,29670
2020-07-31T17:00:00,Friuli Venezia Giulia,345,3394
2020-07-31T17:00:00,Lazio,863,8647
2020-07-31T17:00:00,Liguria,1567,10214
2020-07-31T17:00:00,Lombardia,16806,96219
2020-07-31T17:00:00,Marche,987,6884
2020-07-31T17:00:00,Molise,23,471
2020-07-31T17:00:00,P.A. Bolzano,292,2717
2020-07-31T17:00:00,P.A. Trento,405,4975
2020-07-31T17:00:00,Piemonte,4129,31667
2020-07-31T17:00:00,Puglia,552,4611
2020-07-31T17:00:00,Sardegna,134,1404
2020-07-31T17:00:00,Sicilia,283,3288
2020-07-31T17:00:00,Toscana,1134,10483
2020-07-31T17:00:00,Umbria,80,1466
2020-07-31T17:00:00,Valle d'Aosta,146,1208
2020-07-31T17:00:00,Veneto,2074,20120
2020-08-01T17:00:00,Abruzzo,472,3387
2020-08-01T17:00:00,Basilicata,28,452
2020-08-01T17:00:00,Calabria,97,1269
2020-08-01T17:00:00,Campania,435,5009
2020-08-01T17:00:00,Emilia-Romagna,4291,29726
2020-08-01T17:00:00,Friuli Venezia Giulia,345,3401
2020-08-01T17:00:00,Lazio,863,8665
2020-08-01T17:00:00,Liguria,1567,10230
2020-08-01T17:00:00,Lombardia,16807,96274
2020-08-01T17:00:00,Marche,987,6889
2020-08-01T17:00:00,Molise,23,473
2020-08-01T17:00:00,P.A. Bolzano,292,2725
2020-08-01T17:00:00,P.A. Trento,405,4975
2020-08-01T17:00:00,Piemonte,4129,31683
2020-08-01T17:00:00,Puglia,552,4631
2020-08-01T17:00:00,Sardegna,134,1410
2020-08-01T17:00:00,Sicilia,283,3298
2020-08-01T17:00:00,Toscana,1135,10489
2020-08-01T17:00:00,Umbria,80,1472
2020-08-01T17:00:00,Valle d'Aosta,146,1208
2020-08-01T17:00:00,Veneto,2075,20166
2020-08-02T17:00:00,Abruzzo,472,3389
2020-08-02T17:00:00,Basilicata,28,453
2020-08-02T17:00:00,Calabria,97,1270
2020-08-02T17:00:00,Campania,435,5016
2020-08-02T17:00:00,Emilia-Romagna,4291,29774
2020-08-02T17:00:00,Friuli Venezia Giulia,345,3411
2020-08-02T17:00:00,Lazio,863,8682
2020-08-02T17:00:00,Liguria,1567,10236
2020-08-02T17:00:00,Lombardia,16815,96312
2020-08-02T17:00:00,Marche,987,6897
2020-08-02T17:00:00,Molise,23,475
2020-08-02T17:00:00,P.A. Bolzano,292,2728
2020-08-02T17:00:00,P.A. Trento,405,4979
2020-08-02T17:00:00,Piemonte,4129,31698
2020-08-02T17:00:00,Puglia,552,4639
2020-08-02T17:00:00,Sardegna,134,1414
2020-08-02T17:00:00,Sicilia,283,3305
2020-08-02T17:00:00,Toscana,1135,10498
2020-08-02T17:00:00,Umbria,80,1474
2020-08-02T17:00:00,Valle d'Aosta,146,1209
2020-08-02T17:00:00,Veneto,2075,20211
2020-08-03T17:00:00,Abruzzo,472,3398
2020-08-03T17:00:00,Basilicata,28,453
2020-08-03T17:00:00,Calabria,97,1270
2020-08-03T17:00:00,Campania,436,5020
2020-08-03T17:00:00,Emilia-Romagna,4291,29808
2020-08-03T17:00:00,Friuli Venezia Giulia,346,3411
2020-08-03T17:00:00,Lazio,864,8697
2020-08-03T17:00:00,Liguria,1568,10238
2020-08-03T17:00:00,Lombardia,16818,96337
2020-08-03T17:00:00,Marche,987,6897
2020-08-03T17:00:00,Molise,23,477
2020-08-03T17:00:00,P.A. Bolzano,292,2734
2020-08-03T17:00:00,P.A. Trento,405,4981
2020-08-03T17:00:00,Piemonte,4131,31711
2020-08-03T17:00:00,Puglia,553,4648
2020-08-03T17:00:00,Sardegna,134,1416
2020-08-03T17:00:00,Sicilia,283,3308
2020-08-03T17:00:00,Toscana,1136,10508
2020-08-03T17:00:00,Umbria,80,1475
2020-08-03T17:00:00,Valle d'Aosta,146,1209
2020-08-03T17:00:00,Veneto,2076,20233
2020-08-04T17:00:00,Abruzzo,472,3401
2020-08-04T17:00:00,Basilicata,28,453
2020-08-04T17:00:00,Calabria,97,1272
2020-08-04T17:00:00,Campania,436,5022
2020-08-04T17:00:00,Emilia-Romagna,4291,29850
2020-08-04T17:00:00,Friuli Venezia Giulia,346,3416
2020-08-04T17:00:00,Lazio,864,8714
2020-08-04T17:00:00,Liguria,1568,10243
2020-08-04T17:00:00,Lombardia,16819,96381
